ticker,cik,filing_date,link,long_term_outlook
AGN,850693,05-03-2004,https://www.sec.gov/Archives/edgar/data/850693/000089256904000307/0000892569-04-000307.txt,0
SYY,96021,25-08-2015,https://www.sec.gov/Archives/edgar/data/96021/000009602115000057/0000096021-15-000057.txt,1
HIG,874766,25-02-2011,https://www.sec.gov/Archives/edgar/data/874766/000095012311018937/0000950123-11-018937.txt,0
SBUX,829224,23-12-1997,https://www.sec.gov/Archives/edgar/data/829224/0000891020-97-001606.txt,1
ED,1047862,21-02-2013,https://www.sec.gov/Archives/edgar/data/1047862/000119312513069310/0001193125-13-069310.txt,1
ED,1047862,21-02-2012,https://www.sec.gov/Archives/edgar/data/1047862/000119312512069828/0001193125-12-069828.txt,0
RRC,315852,25-02-2009,https://www.sec.gov/Archives/edgar/data/315852/000095013409003627/0000950134-09-003627.txt,1
FSLR,1274494,26-02-2014,https://www.sec.gov/Archives/edgar/data/1274494/000127449414000011/0001274494-14-000011.txt,0
VNO,899689,07-03-2003,https://www.sec.gov/Archives/edgar/data/899689/000104746903007996/0001047469-03-007996.txt,1
MMC,62709,31-03-1997,https://www.sec.gov/Archives/edgar/data/62709/0001005477-97-000915.txt,1
MAC,912242,23-02-2015,https://www.sec.gov/Archives/edgar/data/912242/000091224215000005/0000912242-15-000005.txt,1
AIZ,1267238,19-02-2014,https://www.sec.gov/Archives/edgar/data/1267238/000119312514057434/0001193125-14-057434.txt,1
PG,80424,14-08-2009,https://www.sec.gov/Archives/edgar/data/80424/000119312509175986/0001193125-09-175986.txt,1
DFS,1393612,26-01-2011,https://www.sec.gov/Archives/edgar/data/1393612/000119312511014919/0001193125-11-014919.txt,1
FSLR,1274494,24-02-2016,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000067/0001274494-16-000067.txt,0
PCAR,75362,04-03-2005,https://www.sec.gov/Archives/edgar/data/75362/000110465905009484/0001104659-05-009484.txt,0
GE,40545,18-02-2009,https://www.sec.gov/Archives/edgar/data/40545/000004054509000012/0000040545-09-000012.txt,0
SYY,96021,30-08-2016,https://www.sec.gov/Archives/edgar/data/96021/000009602116000275/0000096021-16-000275.txt,1
AMZN,1018724,31-01-2014,https://www.sec.gov/Archives/edgar/data/1018724/000101872414000006/0001018724-14-000006.txt,0
CMS,811156,14-03-1997,https://www.sec.gov/Archives/edgar/data/811156/0000201533-97-000016.txt,1
WY,106535,26-02-2010,https://www.sec.gov/Archives/edgar/data/106535/000119312510041278/0001193125-10-041278.txt,1
DG,29534,22-03-2012,https://www.sec.gov/Archives/edgar/data/29534/000104746912003084/0001047469-12-003084.txt,1
BLK,1364742,27-02-2015,https://www.sec.gov/Archives/edgar/data/1364742/000119312515069955/0001193125-15-069955.txt,0
PEP,77476,18-02-2011,https://www.sec.gov/Archives/edgar/data/77476/000119312511040427/0001193125-11-040427.txt,1
MAT,63276,18-03-1998,https://www.sec.gov/Archives/edgar/data/63276/0000063276-98-000004.txt,0
SBUX,829224,14-11-2014,https://www.sec.gov/Archives/edgar/data/829224/000082922414000041/0000829224-14-000041.txt,1
ARG,804212,22-06-1998,https://www.sec.gov/Archives/edgar/data/804212/0000804212-98-000018.txt,0
DNR,945764,25-03-2002,https://www.sec.gov/Archives/edgar/data/945764/000089907802000222/0000899078-02-000222.txt,1
SNDK,1000180,12-02-2016,https://www.sec.gov/Archives/edgar/data/1000180/000100018016000068/0001000180-16-000068.txt,1
DTE,936340,14-02-2014,https://www.sec.gov/Archives/edgar/data/936340/000093634014000014/0000936340-14-000014.txt,1
PFE,78003,27-02-2015,https://www.sec.gov/Archives/edgar/data/78003/000007800315000014/0000078003-15-000014.txt,1
REGN,872589,22-03-2002,https://www.sec.gov/Archives/edgar/data/872589/000095012302002817/0000950123-02-002817.txt,0
XOM,34088,15-03-2004,https://www.sec.gov/Archives/edgar/data/34088/000119312504041877/0001193125-04-041877.txt,1
NEE,1603145,19-02-2016,https://www.sec.gov/Archives/edgar/data/1603145/000160314516000139/0001603145-16-000139.txt,1
RRC,315852,01-03-2011,https://www.sec.gov/Archives/edgar/data/315852/000095012311020409/0000950123-11-020409.txt,1
GPC,40987,21-03-2003,https://www.sec.gov/Archives/edgar/data/40987/000095014403003508/0000950144-03-003508.txt,1
SRE,1032208,25-02-2004,https://www.sec.gov/Archives/edgar/data/1032208/000008652104000004/0000086521-04-000004.txt,1
PX,884905,25-02-2015,https://www.sec.gov/Archives/edgar/data/884905/000088490515000016/0000884905-15-000016.txt,0
LUK,96223,08-03-2006,https://www.sec.gov/Archives/edgar/data/96223/000009622306000018/0000096223-06-000018.txt,1
ROP,882835,26-02-2016,https://www.sec.gov/Archives/edgar/data/882835/000088283516000035/0000882835-16-000035.txt,0
INTC,50863,13-03-2002,https://www.sec.gov/Archives/edgar/data/50863/000091205702009698/0000912057-02-009698.txt,0
TWX,1105705,18-02-2011,https://www.sec.gov/Archives/edgar/data/1105705/000095012311015470/0000950123-11-015470.txt,1
ARG,804212,10-05-2016,https://www.sec.gov/Archives/edgar/data/804212/000080421216000048/0000804212-16-000048.txt,1
EBAY,1065088,06-02-2017,https://www.sec.gov/Archives/edgar/data/1065088/000106508817000007/0001065088-17-000007.txt,1
ACE,896159,16-03-2005,https://www.sec.gov/Archives/edgar/data/896159/000119312505052345/0001193125-05-052345.txt,1
GD,40533,05-03-2004,https://www.sec.gov/Archives/edgar/data/40533/000095013304000738/0000950133-04-000738.txt,1
ECL,31462,07-03-2003,https://www.sec.gov/Archives/edgar/data/31462/000110465903003796/0001104659-03-003796.txt,1
BMS,11199,29-02-2008,https://www.sec.gov/Archives/edgar/data/11199/000110465908014023/0001104659-08-014023.txt,0
BA,12927,04-03-1998,https://www.sec.gov/Archives/edgar/data/12927/0000012927-98-000007.txt,0
LMT,936468,14-03-1997,https://www.sec.gov/Archives/edgar/data/936468/0000950109-97-002222.txt,1
XLNX,743988,30-05-2007,https://www.sec.gov/Archives/edgar/data/743988/000120677407001475/0001206774-07-001475.txt,0
MSFT,789019,01-09-2004,https://www.sec.gov/Archives/edgar/data/789019/000119312504150689/0001193125-04-150689.txt,1
REGN,872589,02-03-2001,https://www.sec.gov/Archives/edgar/data/872589/000095012301500091/0000950123-01-500091.txt,0
PFE,78003,28-03-2002,https://www.sec.gov/Archives/edgar/data/78003/000095012302003116/0000950123-02-003116.txt,0
SYMC,849399,14-06-2004,https://www.sec.gov/Archives/edgar/data/849399/000095013404008785/0000950134-04-008785.txt,1
KEY,91576,22-03-2001,https://www.sec.gov/Archives/edgar/data/91576/000095015201500566/0000950152-01-500566.txt,0
EXPD,746515,26-02-2015,https://www.sec.gov/Archives/edgar/data/746515/000074651515000004/0000746515-15-000004.txt,1
XLNX,743988,01-06-2010,https://www.sec.gov/Archives/edgar/data/743988/000095012310054852/0000950123-10-054852.txt,1
MAC,912242,30-03-1999,https://www.sec.gov/Archives/edgar/data/912242/0001047469-99-012492.txt,0
ADP,8670,31-08-2005,https://www.sec.gov/Archives/edgar/data/8670/000000867005000186/0000008670-05-000186.txt,1
AN,350698,10-03-2004,https://www.sec.gov/Archives/edgar/data/350698/000095014404002190/0000950144-04-002190.txt,1
XRAY,818479,16-03-2005,https://www.sec.gov/Archives/edgar/data/818479/000081847905000019/0000818479-05-000019.txt,0
APA,6769,25-03-2003,https://www.sec.gov/Archives/edgar/data/6769/000095012903001523/0000950129-03-001523.txt,1
AMT,1053507,15-03-2006,https://www.sec.gov/Archives/edgar/data/1053507/000119312506054224/0001193125-06-054224.txt,1
VTR,740260,26-02-2003,https://www.sec.gov/Archives/edgar/data/740260/000093066103000809/0000930661-03-000809.txt,1
JWN,72333,11-04-2001,https://www.sec.gov/Archives/edgar/data/72333/000109581101501149/0001095811-01-501149.txt,1
MAS,62996,14-02-2014,https://www.sec.gov/Archives/edgar/data/62996/000104746914000923/0001047469-14-000923.txt,1
WU,1365135,22-02-2013,https://www.sec.gov/Archives/edgar/data/1365135/000136513513000008/0001365135-13-000008.txt,1
WMT,104169,17-04-2000,https://www.sec.gov/Archives/edgar/data/104169/0000104169-00-000002.txt,0
GME,1326380,27-03-2012,https://www.sec.gov/Archives/edgar/data/1326380/000119312512134615/0001193125-12-134615.txt,1
APH,820313,19-02-2016,https://www.sec.gov/Archives/edgar/data/820313/000110465916098503/0001104659-16-098503.txt,1
TDC,816761,01-03-2011,https://www.sec.gov/Archives/edgar/data/816761/000119312511051934/0001193125-11-051934.txt,1
PBI,78814,31-03-1995,https://www.sec.gov/Archives/edgar/data/78814/0000078814-95-000002.txt,1
ED,1047862,16-02-2017,https://www.sec.gov/Archives/edgar/data/1047862/000104786217000029/0001047862-17-000029.txt,1
SBUX,829224,26-12-1996,https://www.sec.gov/Archives/edgar/data/829224/000088755796000023/0000887557-96-000023.txt,1
DNR,945764,01-03-2011,https://www.sec.gov/Archives/edgar/data/945764/000095012311020804/0000950123-11-020804.txt,0
PFG,1126328,03-03-2004,https://www.sec.gov/Archives/edgar/data/1126328/000112632804000056/0001126328-04-000056.txt,1
ARG,804212,27-05-2015,https://www.sec.gov/Archives/edgar/data/804212/000080421215000014/0000804212-15-000014.txt,1
PNR,77360,10-03-2000,https://www.sec.gov/Archives/edgar/data/77360/0000950124-00-001158.txt,0
PFG,1126328,12-02-2014,https://www.sec.gov/Archives/edgar/data/1126328/000104746914000817/0001047469-14-000817.txt,1
UPS,1090727,27-02-2012,https://www.sec.gov/Archives/edgar/data/1090727/000119312512081067/0001193125-12-081067.txt,1
ACE,896159,29-02-2008,https://www.sec.gov/Archives/edgar/data/896159/000119312508042242/0001193125-08-042242.txt,0
ECL,31462,05-03-2004,https://www.sec.gov/Archives/edgar/data/31462/000110465904006565/0001104659-04-006565.txt,1
EFX,33185,23-02-2010,https://www.sec.gov/Archives/edgar/data/33185/000104746910001159/0001047469-10-001159.txt,1
EQR,906107,25-02-2010,https://www.sec.gov/Archives/edgar/data/906107/000119312510040142/0001193125-10-040142.txt,1
FSLR,1274494,28-02-2011,https://www.sec.gov/Archives/edgar/data/1274494/000127449411000007/0001274494-11-000007.txt,0
CAM,941548,29-01-2016,https://www.sec.gov/Archives/edgar/data/941548/000094154816000043/0000941548-16-000043.txt,1
SYK,310764,28-02-2008,https://www.sec.gov/Archives/edgar/data/310764/000031076408000047/0000310764-08-000047.txt,0
TMK,320335,28-02-2014,https://www.sec.gov/Archives/edgar/data/320335/000119312514076801/0001193125-14-076801.txt,1
JPM,19617,29-02-2012,https://www.sec.gov/Archives/edgar/data/19617/000001961712000163/0000019617-12-000163.txt,1
VFC,103379,31-03-1999,https://www.sec.gov/Archives/edgar/data/103379/0000893220-99-000395.txt,0
PFG,1126328,10-02-2016,https://www.sec.gov/Archives/edgar/data/1126328/000104746916010094/0001047469-16-010094.txt,1
GPC,40987,07-03-2002,https://www.sec.gov/Archives/edgar/data/40987/000095014402002108/0000950144-02-002108.txt,0
KO,21344,26-02-2009,https://www.sec.gov/Archives/edgar/data/21344/000104746909001875/0001047469-09-001875.txt,1
XLNX,743988,25-05-2012,https://www.sec.gov/Archives/edgar/data/743988/000119312512249215/0001193125-12-249215.txt,1
UNP,100885,03-02-2017,https://www.sec.gov/Archives/edgar/data/100885/000010088517000056/0000100885-17-000056.txt,1
MON,1110783,08-11-2005,https://www.sec.gov/Archives/edgar/data/1110783/000095013705013493/0000950137-05-013493.txt,1
EMR,32604,18-11-2004,https://www.sec.gov/Archives/edgar/data/32604/000003260404000033/0000032604-04-000033.txt,1
EW,1099800,14-03-2003,https://www.sec.gov/Archives/edgar/data/1099800/000104746903008802/0001047469-03-008802.txt,1
SYMC,849399,05-06-1998,https://www.sec.gov/Archives/edgar/data/849399/0000891618-98-002744.txt,0
HIG,874766,24-02-2017,https://www.sec.gov/Archives/edgar/data/874766/000087476617000010/0000874766-17-000010.txt,1
MYL,69499,23-06-1997,https://www.sec.gov/Archives/edgar/data/69499/0000069499-97-000025.txt,1
UTX,101829,09-02-2006,https://www.sec.gov/Archives/edgar/data/101829/000119312506024473/0001193125-06-024473.txt,1
RRC,315852,27-02-2013,https://www.sec.gov/Archives/edgar/data/315852/000119312513077384/0001193125-13-077384.txt,1
LLY,59478,19-02-2015,https://www.sec.gov/Archives/edgar/data/59478/000005947815000100/0000059478-15-000100.txt,1
CCL,815097,18-02-2003,https://www.sec.gov/Archives/edgar/data/815097/000081509703000005/0000815097-03-000005.txt,1
TDC,816761,27-02-2017,https://www.sec.gov/Archives/edgar/data/816761/000081676117000010/0000816761-17-000010.txt,1
TWX,1105705,11-03-2005,https://www.sec.gov/Archives/edgar/data/1105705/000095014405002361/0000950144-05-002361.txt,0
EQR,906107,27-02-2014,https://www.sec.gov/Archives/edgar/data/906107/000090610714000006/0000906107-14-000006.txt,1
CVX,93410,22-02-2013,https://www.sec.gov/Archives/edgar/data/93410/000009341013000003/0000093410-13-000003.txt,1
SIAL,90185,07-02-2013,https://www.sec.gov/Archives/edgar/data/90185/000009018513000034/0000090185-13-000034.txt,1
FTR,20520,16-03-1994,https://www.sec.gov/Archives/edgar/data/20520/0000950130-94-000400.txt,0
PEP,77476,27-02-2012,https://www.sec.gov/Archives/edgar/data/77476/000119312512081822/0001193125-12-081822.txt,1
LLY,59478,22-02-2010,https://www.sec.gov/Archives/edgar/data/59478/000095012310014958/0000950123-10-014958.txt,1
MAC,912242,23-02-2016,https://www.sec.gov/Archives/edgar/data/912242/000091224216000020/0000912242-16-000020.txt,0
WMB,107263,25-02-2015,https://www.sec.gov/Archives/edgar/data/107263/000010726315000003/0000107263-15-000003.txt,0
FISV,798354,24-02-2012,https://www.sec.gov/Archives/edgar/data/798354/000119312512077375/0001193125-12-077375.txt,1
BIIB,875045,09-02-2010,https://www.sec.gov/Archives/edgar/data/875045/000095012310010528/0000950123-10-010528.txt,1
MMM,66740,21-02-2006,https://www.sec.gov/Archives/edgar/data/66740/000110465906010894/0001104659-06-010894.txt,1
GME,1326380,01-04-2009,https://www.sec.gov/Archives/edgar/data/1326380/000095013409006730/0000950134-09-006730.txt,1
VFC,103379,26-02-2014,https://www.sec.gov/Archives/edgar/data/103379/000119312514069474/0001193125-14-069474.txt,1
XRX,108772,21-02-2014,https://www.sec.gov/Archives/edgar/data/108772/000010877214000005/0000108772-14-000005.txt,1
CAT,18230,20-02-2009,https://www.sec.gov/Archives/edgar/data/18230/000001823009000063/0000018230-09-000063.txt,1
EBAY,1065088,20-02-2009,https://www.sec.gov/Archives/edgar/data/1065088/000095013409003306/0000950134-09-003306.txt,1
BLK,1364742,28-02-2008,https://www.sec.gov/Archives/edgar/data/1364742/000119312508041884/0001193125-08-041884.txt,0
SIAL,90185,27-02-2007,https://www.sec.gov/Archives/edgar/data/90185/000119312507041029/0001193125-07-041029.txt,1
BMY,14272,02-04-2001,https://www.sec.gov/Archives/edgar/data/14272/000001427201500006/0000014272-01-500006.txt,0
DLTR,935703,28-03-2003,https://www.sec.gov/Archives/edgar/data/935703/000093570303000010/0000935703-03-000010.txt,1
CL,21665,25-02-2005,https://www.sec.gov/Archives/edgar/data/21665/000119312505037145/0001193125-05-037145.txt,1
GE,40545,27-02-2007,https://www.sec.gov/Archives/edgar/data/40545/000004054507000017/0000040545-07-000017.txt,1
CCL,815097,29-01-2013,https://www.sec.gov/Archives/edgar/data/815097/000119312513027239/0001193125-13-027239.txt,1
KEY,91576,22-03-2000,https://www.sec.gov/Archives/edgar/data/91576/0000950152-00-001928.txt,1
MCD,63908,31-03-1999,https://www.sec.gov/Archives/edgar/data/63908/0000950131-99-001938.txt,1
DLTR,935703,28-03-2017,https://www.sec.gov/Archives/edgar/data/935703/000093570317000011/0000935703-17-000011.txt,1
MTB,36270,18-03-1997,https://www.sec.gov/Archives/edgar/data/36270/0000912057-97-009154.txt,1
SBUX,829224,20-12-2002,https://www.sec.gov/Archives/edgar/data/829224/000089102002002061/0000891020-02-002061.txt,1
ARG,804212,30-05-2008,https://www.sec.gov/Archives/edgar/data/804212/000089322008001693/0000893220-08-001693.txt,0
WAT,1000697,24-02-2012,https://www.sec.gov/Archives/edgar/data/1000697/000119312512077126/0001193125-12-077126.txt,1
AEP,4904,20-03-2003,https://www.sec.gov/Archives/edgar/data/4904/000000490403000086/0000004904-03-000086.txt,1
ADSK,769397,30-04-2002,https://www.sec.gov/Archives/edgar/data/769397/000089843002001691/0000898430-02-001691.txt,0
HON,773840,10-02-2017,https://www.sec.gov/Archives/edgar/data/773840/000093041317000391/0000930413-17-000391.txt,1
MMM,66740,11-02-2016,https://www.sec.gov/Archives/edgar/data/66740/000155837016003162/0001558370-16-003162.txt,1
VTR,740260,01-03-2005,https://www.sec.gov/Archives/edgar/data/740260/000119312505039956/0001193125-05-039956.txt,1
SYMC,849399,01-06-2009,https://www.sec.gov/Archives/edgar/data/849399/000095013409011638/0000950134-09-011638.txt,1
IBM,51143,24-02-2015,https://www.sec.gov/Archives/edgar/data/51143/000104746915001106/0001047469-15-001106.txt,0
JWN,72333,21-03-2008,https://www.sec.gov/Archives/edgar/data/72333/000095013408005196/0000950134-08-005196.txt,0
MCD,63908,29-03-1994,https://www.sec.gov/Archives/edgar/data/63908/0000063908-94-000013.txt,1
GE,40545,24-02-2017,https://www.sec.gov/Archives/edgar/data/40545/000004054517000010/0000040545-17-000010.txt,0
AEE,1002910,24-02-2011,https://www.sec.gov/Archives/edgar/data/1002910/000119312511044880/0001193125-11-044880.txt,1
PCAR,75362,27-02-2009,https://www.sec.gov/Archives/edgar/data/75362/000110465909012954/0001104659-09-012954.txt,1
PCAR,75362,16-02-2016,https://www.sec.gov/Archives/edgar/data/75362/000119312516465258/0001193125-16-465258.txt,1
SYY,96021,30-08-2011,https://www.sec.gov/Archives/edgar/data/96021/000095012311081150/0000950123-11-081150.txt,1
LLY,59478,27-02-2009,https://www.sec.gov/Archives/edgar/data/59478/000095015209001897/0000950152-09-001897.txt,0
ED,1047862,24-02-2004,https://www.sec.gov/Archives/edgar/data/1047862/000104746904005477/0001047469-04-005477.txt,1
WM,823768,17-02-2015,https://www.sec.gov/Archives/edgar/data/823768/000095012315002550/0000950123-15-002550.txt,1
SRE,1032208,23-02-2006,https://www.sec.gov/Archives/edgar/data/1032208/000008652106000008/0000086521-06-000008.txt,1
MYL,69499,26-02-2010,https://www.sec.gov/Archives/edgar/data/69499/000095012310018288/0000950123-10-018288.txt,1
SYMC,849399,24-06-1997,https://www.sec.gov/Archives/edgar/data/849399/0000891618-97-002702.txt,1
MCD,63908,29-03-1995,https://www.sec.gov/Archives/edgar/data/63908/0000063908-95-000003.txt,1
PNC,713676,16-03-2005,https://www.sec.gov/Archives/edgar/data/713676/000119312505052209/0001193125-05-052209.txt,1
EW,1099800,27-02-2012,https://www.sec.gov/Archives/edgar/data/1099800/000104746912001617/0001047469-12-001617.txt,1
L,60086,19-02-2016,https://www.sec.gov/Archives/edgar/data/60086/000119312516470141/0001193125-16-470141.txt,1
HBAN,49196,03-03-2005,https://www.sec.gov/Archives/edgar/data/49196/000095015205001700/0000950152-05-001700.txt,0
